"[0,1)","[1,5)","[5,15)","[15,25)","[25,45)","[45,65)","[65,75)","[75,+)"
<<<<<<< HEAD
0.660011984366487,0.673035116437469,0.836813848416198,0.844043559178119,0.880487798037061,0.663932657996082,0.990465886081656,0.527463237735183
0.673035116437469,0.817438015170307,0.778605033698916,0.803085434350584,0.843665788447961,0.641966911643059,0.612896653462571,0.544511065594979
0.836813848416198,0.778605033698916,0.807553833312941,0.813318356853957,0.871862493883989,0.690645001678272,0.655656548786895,0.546664723693058
0.844043559178119,0.803085434350584,0.813318356853957,0.883346054085144,0.864604427389836,0.797251536352802,0.777587803467135,0.739243512534219
0.880487798037061,0.843665788447961,0.871862493883989,0.864604427389836,0.855054462584813,0.789688931713477,0.850540348161409,0.870120520886655
0.663932657996082,0.641966911643059,0.690645001678272,0.797251536352802,0.789688931713477,0.775999368792988,0.72171575162181,0.671740345274647
0.990465886081656,0.612896653462571,0.655656548786895,0.777587803467135,0.850540348161409,0.72171575162181,0.781171766540578,0.758240440071634
0.527463237735183,0.544511065594979,0.546664723693058,0.739243512534219,0.870120520886655,0.671740345274647,0.758240440071634,1
=======
0.660011984366487,0.673010319408606,0.836813848416198,0.844043419688472,0.880480364749279,0.663932657996082,0.990465886081656,0.527463237735183
0.673010319408606,0.816929732845688,0.778519220796191,0.803042482724665,0.843609828703721,0.64194664281742,0.612884035833828,0.544511065594979
0.836813848416198,0.778519220796191,0.807190540041953,0.813250376316359,0.871831059784389,0.69060333653397,0.655650753847132,0.546660318094434
0.844043419688472,0.803042482724665,0.813250376316359,0.883331294215215,0.864601643235216,0.797250138111103,0.777587757957903,0.739243512534219
0.880480364749279,0.843609828703721,0.87183105978439,0.864601643235216,0.85505087371417,0.789687797028538,0.850538968549928,0.870120520886655
0.663932657996082,0.641946642817421,0.69060333653397,0.797250138111103,0.789687797028538,0.775998807121055,0.72171558212855,0.671740284295649
0.990465886081656,0.612884035833828,0.655650753847132,0.777587757957903,0.850538968549928,0.72171558212855,0.78117161507116,0.758240440071634
0.527463237735183,0.544511065594979,0.546660318094434,0.739243512534219,0.870120520886655,0.671740284295649,0.758240440071634,1
>>>>>>> cd461697bd7ab18b5fbbdbc65dc4d5b08ae24321
